instance	n	k	min_mut	max_mut	RSS	BIC
m7_S49_k2_eps0.1.P_eps.txt	7	2	Inf	-Inf	68.84737	-945.1389
m7_S49_k2_eps0.1.P_eps.txt	7	3	Inf	-Inf	65.70063	-781.2697
m7_S49_k2_eps0.1.P_eps.txt	7	4	Inf	-Inf	63.68156	-606.9374
m7_S49_k2_eps0.1.P_eps.txt	7	5	Inf	-Inf	62.16553	-427.8211
m7_S49_k2_eps0.1.P_eps.txt	7	6	Inf	-Inf	61.71753	-237.3736
m7_S49_k2_eps0.2.P_eps.txt	7	0	Inf	-Inf	425.708	-111.4634
m7_S49_k2_eps0.2.P_eps.txt	7	1	Inf	-Inf	258.2973	-251.9153
m7_S49_k2_eps0.2.P_eps.txt	7	2	Inf	-Inf	77.47151	-865.8307
m7_S49_k2_eps0.2.P_eps.txt	7	3	Inf	-Inf	75.16734	-690.8129
m7_S49_k2_eps0.2.P_eps.txt	7	4	Inf	-Inf	74.0543	-505.5302
m7_S49_k2_eps0.2.P_eps.txt	7	5	Inf	-Inf	72.95644	-320.2594
m7_S49_k2_eps0.2.P_eps.txt	7	6	Inf	-Inf	72.07112	-133.1563
m7_S49_k2_eps0.3.P_eps.txt	7	0	Inf	-Inf	638.6257	161.0762
m7_S49_k2_eps0.3.P_eps.txt	7	1	Inf	-Inf	156.0064	-590.7471
m7_S49_k2_eps0.3.P_eps.txt	7	2	Inf	-Inf	99.35599	-698.6378
m7_S49_k2_eps0.3.P_eps.txt	7	3	Inf	-Inf	95.67425	-528.7048
m7_S49_k2_eps0.3.P_eps.txt	7	4	Inf	-Inf	93.58877	-348.2071
m7_S49_k2_eps0.3.P_eps.txt	7	5	Inf	-Inf	91.82073	-165.7159
m7_S49_k2_eps0.3.P_eps.txt	7	6	Inf	-Inf	90.2842	18.25142
m7_S61_k0_eps0.1.P_eps.txt	7	0	Inf	-Inf	67.38521	-1350.18
m7_S61_k0_eps0.1.P_eps.txt	7	1	Inf	-Inf	63.9631	-1189.896
m7_S61_k0_eps0.1.P_eps.txt	7	2	Inf	-Inf	60.49356	-1032.066
m7_S61_k0_eps0.1.P_eps.txt	7	3	Inf	-Inf	58.22502	-862.4429
m7_S61_k0_eps0.1.P_eps.txt	7	4	Inf	-Inf	55.96813	-693.7011
m7_S61_k0_eps0.1.P_eps.txt	7	5	Inf	-Inf	54.37826	-517.759
m7_S61_k0_eps0.1.P_eps.txt	7	6	Inf	-Inf	53.93585	-327.9409
m7_S61_k0_eps0.2.P_eps.txt	7	0	Inf	-Inf	83.5996	-1205.288
m7_S61_k0_eps0.2.P_eps.txt	7	1	Inf	-Inf	80.79474	-1032.913
m7_S61_k0_eps0.2.P_eps.txt	7	2	Inf	-Inf	78.66719	-855.5384
m7_S61_k0_eps0.2.P_eps.txt	7	3	Inf	-Inf	76.507	-678.9417
m7_S61_k0_eps0.2.P_eps.txt	7	4	Inf	-Inf	74.55597	-500.9932
m7_S61_k0_eps0.2.P_eps.txt	7	5	Inf	-Inf	72.7706	-321.9735
m7_S61_k0_eps0.2.P_eps.txt	7	6	Inf	-Inf	71.83394	-135.3714
m7_S61_k0_eps0.3.P_eps.txt	7	0	Inf	-Inf	103.9164	-1059.096
m7_S61_k0_eps0.3.P_eps.txt	7	1	Inf	-Inf	100.7873	-884.3339
m7_S61_k0_eps0.3.P_eps.txt	7	2	Inf	-Inf	97.77506	-709.4164
m7_S61_k0_eps0.3.P_eps.txt	7	3	Inf	-Inf	94.77501	-535.0507
m7_S61_k0_eps0.3.P_eps.txt	7	4	Inf	-Inf	92.74442	-354.2973
m7_S61_k0_eps0.3.P_eps.txt	7	5	Inf	-Inf	90.72958	-173.7494
m7_S61_k0_eps0.3.P_eps.txt	7	6	Inf	-Inf	88.73722	6.637246
m7_S61_k1_eps0.1.P_eps.txt	7	0	Inf	-Inf	192.1078	-646.1719
m7_S61_k1_eps0.1.P_eps.txt	7	1	Inf	-Inf	59.54984	-1237.939
m7_S61_k1_eps0.1.P_eps.txt	7	2	Inf	-Inf	57.03364	-1071.643
m7_S61_k1_eps0.1.P_eps.txt	7	3	Inf	-Inf	55.83031	-890.6656
m7_S61_k1_eps0.1.P_eps.txt	7	4	Inf	-Inf	54.13588	-716.0688
m7_S61_k1_eps0.1.P_eps.txt	7	5	Inf	-Inf	52.67653	-539.1248
m7_S61_k1_eps0.1.P_eps.txt	7	6	Inf	-Inf	51.52279	-358.699
m7_S61_k1_eps0.2.P_eps.txt	7	0	Inf	-Inf	386.3387	-176.6737
m7_S61_k1_eps0.2.P_eps.txt	7	1	Inf	-Inf	80.36012	-1036.538
m7_S61_k1_eps0.2.P_eps.txt	7	2	Inf	-Inf	77.91727	-861.9752
m7_S61_k1_eps0.2.P_eps.txt	7	3	Inf	-Inf	75.74397	-685.6774
m7_S61_k1_eps0.2.P_eps.txt	7	4	Inf	-Inf	75.00262	-496.9793
m7_S61_k1_eps0.2.P_eps.txt	7	5	Inf	-Inf	73.21347	-317.8962
m7_S61_k1_eps0.2.P_eps.txt	7	6	Inf	-Inf	72.28907	-131.1271
m7_S61_k1_eps0.3.P_eps.txt	7	0	Inf	-Inf	117.9741	-973.8336
m7_S61_k1_eps0.3.P_eps.txt	7	1	Inf	-Inf	93.70045	-933.3289
m7_S61_k1_eps0.3.P_eps.txt	7	2	Inf	-Inf	90.05512	-764.6868
m7_S61_k1_eps0.3.P_eps.txt	7	3	Inf	-Inf	87.49236	-588.78
m7_S61_k1_eps0.3.P_eps.txt	7	4	Inf	-Inf	85.0586	-412.4301
m7_S61_k1_eps0.3.P_eps.txt	7	5	Inf	-Inf	82.71756	-235.8768
m7_S61_k1_eps0.3.P_eps.txt	7	6	Inf	-Inf	81.24742	-52.62002
m7_S61_k2_eps0.1.P_eps.txt	7	0	Inf	-Inf	204.1589	-605.286
m7_S61_k2_eps0.1.P_eps.txt	7	1	Inf	-Inf	86.31557	-988.4954
m7_S61_k2_eps0.1.P_eps.txt	7	2	Inf	-Inf	63.31336	-1001.45
m7_S61_k2_eps0.1.P_eps.txt	7	3	Inf	-Inf	60.8516	-832.7922
m7_S61_k2_eps0.1.P_eps.txt	7	4	Inf	-Inf	58.54408	-663.4627
m7_S61_k2_eps0.1.P_eps.txt	7	5	Inf	-Inf	56.5251	-491.7389
m7_S61_k2_eps0.1.P_eps.txt	7	6	Inf	-Inf	55.33806	-310.6936
m7_S61_k2_eps0.2.P_eps.txt	7	0	Inf	-Inf	546.2138	56.03714
m7_S61_k2_eps0.2.P_eps.txt	7	1	Inf	-Inf	237.0265	-309.6667
m7_S61_k2_eps0.2.P_eps.txt	7	2	Inf	-Inf	78.66576	-855.5506
m7_S61_k2_eps0.2.P_eps.txt	7	3	Inf	-Inf	76.27195	-681.0095
m7_S61_k2_eps0.2.P_eps.txt	7	4	Inf	-Inf	73.82662	-507.5995
m7_S61_k2_eps0.2.P_eps.txt	7	5	Inf	-Inf	72.09589	-328.2331
m7_S61_k2_eps0.2.P_eps.txt	7	6	Inf	-Inf	70.79539	-145.1578
m7_S61_k2_eps0.3.P_eps.txt	7	0	Inf	-Inf	237.7607	-502.896
m7_S61_k2_eps0.3.P_eps.txt	7	1	Inf	-Inf	138.8823	-668.8808
m7_S61_k2_eps0.3.P_eps.txt	7	2	Inf	-Inf	103.9221	-668.4429
m7_S61_k2_eps0.3.P_eps.txt	7	3	Inf	-Inf	101.6721	-487.8444
m7_S61_k2_eps0.3.P_eps.txt	7	4	Inf	-Inf	99.23564	-308.8367
m7_S61_k2_eps0.3.P_eps.txt	7	5	Inf	-Inf	96.98564	-128.9408
m7_S61_k2_eps0.3.P_eps.txt	7	6	Inf	-Inf	94.95191	52.12569
m7_S66_k0_eps0.1.P_eps.txt	7	0	Inf	-Inf	58.30475	-1447.447
m7_S66_k0_eps0.1.P_eps.txt	7	1	Inf	-Inf	54.33878	-1299.478
m7_S66_k0_eps0.1.P_eps.txt	7	2	Inf	-Inf	50.87454	-1148.439
m7_S66_k0_eps0.1.P_eps.txt	7	3	Inf	-Inf	48.19803	-989.4488
m7_S66_k0_eps0.1.P_eps.txt	7	4	Inf	-Inf	46.32604	-820.7617
m7_S66_k0_eps0.1.P_eps.txt	7	5	Inf	-Inf	45.48514	-637.764
m7_S66_k0_eps0.1.P_eps.txt	7	6	Inf	-Inf	44.89521	-451.2289
m7_S66_k0_eps0.2.P_eps.txt	7	0	Inf	-Inf	93.66288	-1128.906
m7_S66_k0_eps0.2.P_eps.txt	7	1	Inf	-Inf	90.88861	-953.8036
m7_S66_k0_eps0.2.P_eps.txt	7	2	Inf	-Inf	88.23701	-778.3925
m7_S66_k0_eps0.2.P_eps.txt	7	3	Inf	-Inf	86.06429	-599.839
m7_S66_k0_eps0.2.P_eps.txt	7	4	Inf	-Inf	84.66162	-415.5737
m7_S66_k0_eps0.2.P_eps.txt	7	5	Inf	-Inf	83.69161	-228.0099
m7_S66_k0_eps0.2.P_eps.txt	7	6	Inf	-Inf	82.16814	-45.04748
m7_S66_k0_eps0.3.P_eps.txt	7	0	Inf	-Inf	99.29183	-1089.687
m7_S66_k0_eps0.3.P_eps.txt	7	1	Inf	-Inf	96.05455	-916.6544
m7_S66_k0_eps0.3.P_eps.txt	7	2	Inf	-Inf	93.3306	-740.6789
m7_S66_k0_eps0.3.P_eps.txt	7	3	Inf	-Inf	90.60976	-565.253
m7_S66_k0_eps0.3.P_eps.txt	7	4	Inf	-Inf	88.1428	-388.4949
m7_S66_k0_eps0.3.P_eps.txt	7	5	Inf	-Inf	86.55316	-205.4172
m7_S66_k0_eps0.3.P_eps.txt	7	6	Inf	-Inf	85.25815	-20.23993
m7_S66_k1_eps0.1.P_eps.txt	7	0	Inf	-Inf	70.87341	-1316.264
m7_S66_k1_eps0.1.P_eps.txt	7	1	Inf	-Inf	48.57627	-1374.811
m7_S66_k1_eps0.1.P_eps.txt	7	2	Inf	-Inf	45.9062	-1217.495
m7_S66_k1_eps0.1.P_eps.txt	7	3	Inf	-Inf	44.3226	-1045.778
m7_S66_k1_eps0.1.P_eps.txt	7	4	Inf	-Inf	42.88854	-872.5725
m7_S66_k1_eps0.1.P_eps.txt	7	5	Inf	-Inf	41.22923	-703.78
m7_S66_k1_eps0.1.P_eps.txt	7	6	Inf	-Inf	39.88402	-530.7636
m7_S66_k1_eps0.2.P_eps.txt	7	0	Inf	-Inf	333.2701	-275.9692
m7_S66_k1_eps0.2.P_eps.txt	7	1	Inf	-Inf	75.31125	-1080.143
m7_S66_k1_eps0.2.P_eps.txt	7	2	Inf	-Inf	72.63397	-909.1595
m7_S66_k1_eps0.2.P_eps.txt	7	3	Inf	-Inf	70.51426	-733.755
m7_S66_k1_eps0.2.P_eps.txt	7	4	Inf	-Inf	68.44478	-558.4645
m7_S66_k1_eps0.2.P_eps.txt	7	5	Inf	-Inf	66.45497	-382.9826
m7_S66_k1_eps0.2.P_eps.txt	7	6	Inf	-Inf	64.90025	-203.5832
m7_S66_k1_eps0.3.P_eps.txt	7	0	Inf	-Inf	650.7217	173.6852
m7_S66_k1_eps0.3.P_eps.txt	7	1	Inf	-Inf	109.9002	-826.165
m7_S66_k1_eps0.3.P_eps.txt	7	2	Inf	-Inf	107.0297	-648.6431
m7_S66_k1_eps0.3.P_eps.txt	7	3	Inf	-Inf	104.7077	-468.0749
m7_S66_k1_eps0.3.P_eps.txt	7	4	Inf	-Inf	101.3664	-294.5605
m7_S66_k1_eps0.3.P_eps.txt	7	5	Inf	-Inf	99.04439	-114.8253
m7_S66_k1_eps0.3.P_eps.txt	7	6	Inf	-Inf	97.07061	66.95545
m7_S66_k2_eps0.1.P_eps.txt	7	0	Inf	-Inf	192.3417	-645.3542
m7_S66_k2_eps0.1.P_eps.txt	7	1	Inf	-Inf	63.53397	-1194.42
m7_S66_k2_eps0.1.P_eps.txt	7	2	Inf	-Inf	62.00273	-1015.506
m7_S66_k2_eps0.1.P_eps.txt	7	3	Inf	-Inf	58.246	-862.2007
m7_S66_k2_eps0.1.P_eps.txt	7	4	Inf	-Inf	56.72815	-684.6371
m7_S66_k2_eps0.1.P_eps.txt	7	5	Inf	-Inf	55.31378	-506.2962
m7_S66_k2_eps0.1.P_eps.txt	7	6	Inf	-Inf	53.92212	-328.112
m7_S66_k2_eps0.2.P_eps.txt	7	0	Inf	-Inf	398.8399	-155.2735
m7_S66_k2_eps0.2.P_eps.txt	7	1	Inf	-Inf	173.013	-521.2157
m7_S66_k2_eps0.2.P_eps.txt	7	2	Inf	-Inf	63.42737	-1000.241
m7_S66_k2_eps0.2.P_eps.txt	7	3	Inf	-Inf	61.75583	-822.88
m7_S66_k2_eps0.2.P_eps.txt	7	4	Inf	-Inf	60.33314	-643.2344
m7_S66_k2_eps0.2.P_eps.txt	7	5	Inf	-Inf	58.99855	-462.9584
m7_S66_k2_eps0.2.P_eps.txt	7	6	Inf	-Inf	58.2089	-276.7057
m7_S66_k2_eps0.3.P_eps.txt	7	0	Inf	-Inf	449.3448	-75.15063
m7_S66_k2_eps0.3.P_eps.txt	7	1	Inf	-Inf	133.5152	-695.3654
m7_S66_k2_eps0.3.P_eps.txt	7	2	Inf	-Inf	113.8091	-607.3714
m7_S66_k2_eps0.3.P_eps.txt	7	3	Inf	-Inf	111.2384	-427.4166
m7_S66_k2_eps0.3.P_eps.txt	7	4	Inf	-Inf	108.9912	-245.8235
m7_S66_k2_eps0.3.P_eps.txt	7	5	Inf	-Inf	106.3899	-66.74863
m7_S66_k2_eps0.3.P_eps.txt	7	6	Inf	-Inf	104.3031	115.247
m7_S7_k0_eps0.1.P_eps.txt	7	0	Inf	-Inf	60.2175	-1425.755
m7_S7_k0_eps0.1.P_eps.txt	7	1	Inf	-Inf	57.2041	-1264.946
m7_S7_k0_eps0.1.P_eps.txt	7	2	Inf	-Inf	55.46346	-1090.404
m7_S7_k0_eps0.1.P_eps.txt	7	3	Inf	-Inf	53.95144	-913.67
m7_S7_k0_eps0.1.P_eps.txt	7	4	Inf	-Inf	52.832	-732.4522
m7_S7_k0_eps0.1.P_eps.txt	7	5	Inf	-Inf	52.29833	-543.967
m7_S7_k0_eps0.1.P_eps.txt	7	6	Inf	-Inf	51.12847	-363.8618
m7_S7_k0_eps0.2.P_eps.txt	7	0	Inf	-Inf	82.76884	-1211.999
m7_S7_k0_eps0.2.P_eps.txt	7	1	Inf	-Inf	79.59401	-1042.975
m7_S7_k0_eps0.2.P_eps.txt	7	2	Inf	-Inf	77.38987	-866.5392
m7_S7_k0_eps0.2.P_eps.txt	7	3	Inf	-Inf	75.68509	-686.2001
m7_S7_k0_eps0.2.P_eps.txt	7	4	Inf	-Inf	74.00747	-505.9553
m7_S7_k0_eps0.2.P_eps.txt	7	5	Inf	-Inf	72.79144	-321.781
m7_S7_k0_eps0.2.P_eps.txt	7	6	Inf	-Inf	71.63361	-137.2481
m7_S7_k0_eps0.3.P_eps.txt	7	0	Inf	-Inf	104.9543	-1052.417
m7_S7_k0_eps0.3.P_eps.txt	7	1	Inf	-Inf	101.5327	-879.3819
m7_S7_k0_eps0.3.P_eps.txt	7	2	Inf	-Inf	98.64377	-703.4722
m7_S7_k0_eps0.3.P_eps.txt	7	3	Inf	-Inf	95.49881	-529.9382
m7_S7_k0_eps0.3.P_eps.txt	7	4	Inf	-Inf	94.07057	-344.7565
m7_S7_k0_eps0.3.P_eps.txt	7	5	Inf	-Inf	92.43551	-161.2315
m7_S7_k0_eps0.3.P_eps.txt	7	6	Inf	-Inf	90.75665	21.75881
m7_S7_k1_eps0.1.P_eps.txt	7	0	Inf	-Inf	235.2518	-510.0247
m7_S7_k1_eps0.1.P_eps.txt	7	1	Inf	-Inf	56.73927	-1270.429
m7_S7_k1_eps0.1.P_eps.txt	7	2	Inf	-Inf	55.23189	-1093.215
m7_S7_k1_eps0.1.P_eps.txt	7	3	Inf	-Inf	53.74415	-916.2568
m7_S7_k1_eps0.1.P_eps.txt	7	4	Inf	-Inf	52.40955	-737.8472
m7_S7_k1_eps0.1.P_eps.txt	7	5	Inf	-Inf	51.10062	-559.5357
m7_S7_k1_eps0.1.P_eps.txt	7	6	Inf	-Inf	49.79155	-381.6673
m7_S7_k1_eps0.2.P_eps.txt	7	0	Inf	-Inf	583.3908	100.2862
m7_S7_k1_eps0.2.P_eps.txt	7	1	Inf	-Inf	81.73888	-1025.106
m7_S7_k1_eps0.2.P_eps.txt	7	2	Inf	-Inf	78.63305	-855.8301
m7_S7_k1_eps0.2.P_eps.txt	7	3	Inf	-Inf	75.8206	-684.9979
m7_S7_k1_eps0.2.P_eps.txt	7	4	Inf	-Inf	74.39688	-502.4287
m7_S7_k1_eps0.2.P_eps.txt	7	5	Inf	-Inf	73.12341	-318.7232
m7_S7_k1_eps0.2.P_eps.txt	7	6	Inf	-Inf	72.74263	-126.924
m7_S7_k1_eps0.3.P_eps.txt	7	0	Inf	-Inf	517.2018	19.36124
m7_S7_k1_eps0.3.P_eps.txt	7	1	Inf	-Inf	112.5058	-810.4188
m7_S7_k1_eps0.3.P_eps.txt	7	2	Inf	-Inf	107.8428	-643.5573
m7_S7_k1_eps0.3.P_eps.txt	7	3	Inf	-Inf	104.2581	-470.9664
m7_S7_k1_eps0.3.P_eps.txt	7	4	Inf	-Inf	102.2133	-288.9692
m7_S7_k1_eps0.3.P_eps.txt	7	5	Inf	-Inf	100.3715	-105.8809
m7_S7_k1_eps0.3.P_eps.txt	7	6	Inf	-Inf	99.23998	81.80814
m7_S7_k2_eps0.1.P_eps.txt	7	0	Inf	-Inf	164.1352	-751.9218
m7_S7_k2_eps0.1.P_eps.txt	7	1	Inf	-Inf	110.8109	-820.6198
m7_S7_k2_eps0.1.P_eps.txt	7	2	Inf	-Inf	60.80223	-1028.645
m7_S7_k2_eps0.1.P_eps.txt	7	3	Inf	-Inf	57.77051	-867.709
m7_S7_k2_eps0.1.P_eps.txt	7	4	Inf	-Inf	55.78791	-695.8684
m7_S7_k2_eps0.1.P_eps.txt	7	5	Inf	-Inf	54.35557	-518.0395
m7_S7_k2_eps0.1.P_eps.txt	7	6	Inf	-Inf	53.51638	-333.1876
m7_S7_k2_eps0.2.P_eps.txt	7	0	Inf	-Inf	266.6298	-425.8871
m7_S7_k2_eps0.2.P_eps.txt	7	1	Inf	-Inf	159.755	-574.7912
m7_S7_k2_eps0.2.P_eps.txt	7	2	Inf	-Inf	76.81858	-871.5183
m7_S7_k2_eps0.2.P_eps.txt	7	3	Inf	-Inf	73.71081	-703.9622
m7_S7_k2_eps0.2.P_eps.txt	7	4	Inf	-Inf	70.86111	-535.1498
m7_S7_k2_eps0.2.P_eps.txt	7	5	Inf	-Inf	68.87329	-358.9627
m7_S7_k2_eps0.2.P_eps.txt	7	6	Inf	-Inf	67.00589	-182.1268
m7_S7_k2_eps0.3.P_eps.txt	7	0	Inf	-Inf	531.3508	37.49809
m7_S7_k2_eps0.3.P_eps.txt	7	1	Inf	-Inf	154.2271	-598.4557
m7_S7_k2_eps0.3.P_eps.txt	7	2	Inf	-Inf	115.2133	-599.1309
m7_S7_k2_eps0.3.P_eps.txt	7	3	Inf	-Inf	112.3305	-420.8515
m7_S7_k2_eps0.3.P_eps.txt	7	4	Inf	-Inf	109.8124	-240.7788
m7_S7_k2_eps0.3.P_eps.txt	7	5	Inf	-Inf	108.5033	-53.53032
m7_S7_k2_eps0.3.P_eps.txt	7	6	Inf	-Inf	106.7403	130.7686
m7_S81_k0_eps0.1.P_eps.txt	7	0	Inf	-Inf	62.37905	-1402.056
m7_S81_k0_eps0.1.P_eps.txt	7	1	Inf	-Inf	59.59356	-1237.446
m7_S81_k0_eps0.1.P_eps.txt	7	2	Inf	-Inf	57.96425	-1060.767
m7_S81_k0_eps0.1.P_eps.txt	7	3	Inf	-Inf	56.157	-886.7449
m7_S81_k0_eps0.1.P_eps.txt	7	4	Inf	-Inf	54.07212	-716.8606
m7_S81_k0_eps0.1.P_eps.txt	7	5	Inf	-Inf	51.57969	-553.2652
m7_S81_k0_eps0.1.P_eps.txt	7	6	Inf	-Inf	51.35953	-360.8318
m7_S81_k0_eps0.2.P_eps.txt	7	0	Inf	-Inf	75.84588	-1270.697
m7_S81_k0_eps0.2.P_eps.txt	7	1	Inf	-Inf	71.73322	-1112.853
m7_S81_k0_eps0.2.P_eps.txt	7	2	Inf	-Inf	69.14226	-942.2668
m7_S81_k0_eps0.2.P_eps.txt	7	3	Inf	-Inf	66.87003	-769.414
m7_S81_k0_eps0.2.P_eps.txt	7	4	Inf	-Inf	64.59492	-597.3676
m7_S81_k0_eps0.2.P_eps.txt	7	5	Inf	-Inf	62.26154	-426.784
m7_S81_k0_eps0.2.P_eps.txt	7	6	Inf	-Inf	60.33899	-252.5538
m7_S81_k0_eps0.3.P_eps.txt	7	0	Inf	-Inf	114.4352	-994.3003
m7_S81_k0_eps0.3.P_eps.txt	7	1	Inf	-Inf	110.9783	-819.6053
m7_S81_k0_eps0.3.P_eps.txt	7	2	Inf	-Inf	107.8585	-643.4594
m7_S81_k0_eps0.3.P_eps.txt	7	3	Inf	-Inf	105.6553	-462.0204
m7_S81_k0_eps0.3.P_eps.txt	7	4	Inf	-Inf	103.1721	-282.6948
m7_S81_k0_eps0.3.P_eps.txt	7	5	Inf	-Inf	100.2499	-106.6956
m7_S81_k0_eps0.3.P_eps.txt	7	6	Inf	-Inf	98.77117	78.62614
m7_S81_k1_eps0.1.P_eps.txt	7	0	Inf	-Inf	240.6119	-494.8854
m7_S81_k1_eps0.1.P_eps.txt	7	1	Inf	-Inf	64.11593	-1188.293
m7_S81_k1_eps0.1.P_eps.txt	7	2	Inf	-Inf	61.80602	-1017.642
m7_S81_k1_eps0.1.P_eps.txt	7	3	Inf	-Inf	60.31953	-838.6939
m7_S81_k1_eps0.1.P_eps.txt	7	4	Inf	-Inf	59.18324	-656.1658
m7_S81_k1_eps0.1.P_eps.txt	7	5	Inf	-Inf	58.15553	-472.6298
m7_S81_k1_eps0.1.P_eps.txt	7	6	Inf	-Inf	57.31744	-287.0768
m7_S81_k1_eps0.2.P_eps.txt	7	0	Inf	-Inf	513.241	14.19511
m7_S81_k1_eps0.2.P_eps.txt	7	1	Inf	-Inf	87.09204	-982.4773
m7_S81_k1_eps0.2.P_eps.txt	7	2	Inf	-Inf	82.62448	-822.5567
m7_S81_k1_eps0.2.P_eps.txt	7	3	Inf	-Inf	80.07382	-648.3209
m7_S81_k1_eps0.2.P_eps.txt	7	4	Inf	-Inf	77.60708	-474.0402
m7_S81_k1_eps0.2.P_eps.txt	7	5	Inf	-Inf	75.50746	-297.1636
m7_S81_k1_eps0.2.P_eps.txt	7	6	Inf	-Inf	73.91559	-116.1746
m7_S81_k1_eps0.3.P_eps.txt	7	0	Inf	-Inf	178.6502	-694.9772
m7_S81_k1_eps0.3.P_eps.txt	7	1	Inf	-Inf	102.7964	-871.0702
m7_S81_k1_eps0.3.P_eps.txt	7	2	Inf	-Inf	99.00561	-701.0117
m7_S81_k1_eps0.3.P_eps.txt	7	3	Inf	-Inf	96.17339	-525.208
m7_S81_k1_eps0.3.P_eps.txt	7	4	Inf	-Inf	93.85012	-346.3331
m7_S81_k1_eps0.3.P_eps.txt	7	5	Inf	-Inf	91.86127	-165.4192
m7_S81_k1_eps0.3.P_eps.txt	7	6	Inf	-Inf	89.90017	15.38694
m7_S81_k2_eps0.1.P_eps.txt	7	0	Inf	-Inf	502.0918	-0.5637281
m7_S81_k2_eps0.1.P_eps.txt	7	1	Inf	-Inf	128.7661	-719.7039
m7_S81_k2_eps0.1.P_eps.txt	7	2	Inf	-Inf	66.1272	-972.2285
m7_S81_k2_eps0.1.P_eps.txt	7	3	Inf	-Inf	62.48057	-815.0396
m7_S81_k2_eps0.1.P_eps.txt	7	4	Inf	-Inf	59.81682	-649.0101
m7_S81_k2_eps0.1.P_eps.txt	7	5	Inf	-Inf	57.07925	-485.183
m7_S81_k2_eps0.1.P_eps.txt	7	6	Inf	-Inf	55.14659	-313.0228
m7_S81_k2_eps0.2.P_eps.txt	7	0	Inf	-Inf	155.4173	-788.5974
m7_S81_k2_eps0.2.P_eps.txt	7	1	Inf	-Inf	84.38945	-1003.661
m7_S81_k2_eps0.2.P_eps.txt	7	2	Inf	-Inf	81.43375	-832.3116
m7_S81_k2_eps0.2.P_eps.txt	7	3	Inf	-Inf	79.5338	-652.8683
m7_S81_k2_eps0.2.P_eps.txt	7	4	Inf	-Inf	77.81481	-472.2439
m7_S81_k2_eps0.2.P_eps.txt	7	5	Inf	-Inf	76.79702	-285.7836
m7_S81_k2_eps0.2.P_eps.txt	7	6	Inf	-Inf	76.28164	-95.00088
m7_S81_k2_eps0.3.P_eps.txt	7	0	Inf	-Inf	260.5569	-441.37
m7_S81_k2_eps0.3.P_eps.txt	7	1	Inf	-Inf	186.4034	-471.1206
m7_S81_k2_eps0.3.P_eps.txt	7	2	Inf	-Inf	108.0049	-642.5478
m7_S81_k2_eps0.3.P_eps.txt	7	3	Inf	-Inf	104.568	-468.972
m7_S81_k2_eps0.3.P_eps.txt	7	4	Inf	-Inf	102.0542	-290.0164
m7_S81_k2_eps0.3.P_eps.txt	7	5	Inf	-Inf	99.30256	-113.0759
m7_S81_k2_eps0.3.P_eps.txt	7	6	Inf	-Inf	98.22781	74.91913
