instance	n	subtree	mutation_count	RSS	Signature.1	Signature.2	Signature.3	Signature.4	Signature.5	Signature.6	Signature.7	Signature.8	Signature.9	Signature.10	Signature.11	Signature.12	Signature.13	Signature.14	Signature.15	Signature.16	Signature.17	Signature.18	Signature.19	Signature.20	Signature.21	Signature.22	Signature.23	Signature.24	Signature.25	Signature.26	Signature.27	Signature.28	Signature.29	Signature.30
m7_S12_k2_eps0.3.P_eps.txt	7	7;6	162	21.98253	 0	 0	 0	 0.01993559	 0	 0.3723396	 0	 0	 0.0153926	 0.02188706	 0.251425	 0	 0	 0	 0.03253418	 0.01926657	 0	 0.05426779	 0	 0	 0.006605101	 0	 0	 0.02176557	 0	 0	 0	 0	 0.1167661	 0.06781481
m7_S23_k0_eps0.1.P_eps.txt	7	1;3;2;5;4;7;6	832	62.9497	 0	 0	 0	 0	 0	 0	 0.02831645	 0.275505	 0	 0	 0.009210027	 0.01847993	 0.03283991	 0.04835119	 0.2105977	 0	 0.08658007	 0.2341459	 0	 0	 0.03007333	 0	 0.01061317	 0	 0	 0	 0	 0.01528733	 0	 0
m7_S23_k0_eps0.2.P_eps.txt	7	1;3;2;5;4;7;6	875	80.04195	 0.01126788	 0	 0.006968588	 0	 0.06413575	 0	 0.06334439	 0.06293717	 0.08428657	 0	 0.02553466	 0	 0	 0.06296688	 0	 0.2521041	 0	 0.1760658	 0	 0	 0.04481072	 0.04697267	 0.04662655	 0	 0.009475661	 0	 0.02883364	 0.00837561	 0.005293349	 0
m7_S23_k0_eps0.3.P_eps.txt	7	1;3;2;5;4;7;6	909	119.5778	 0.0305047	 0	 0.004597741	 0.03829728	 0	 0	 0	 0.1206033	 0.001479925	 0.0392289	 0	 0.04452276	 0	 0	 0.1577814	 0	 0.4200294	 0	 0.005321367	 0.006180402	 0	 0	 0.00399953	 0.1014254	 0.01607726	 0	 0	 0	 0	 0.009950722
m7_S23_k1_eps0.1.P_eps.txt	7	1;3;2	343	27.78875	 0.0037708	 0	 0	 0.018437	 0	 0	 0.1118728	 0	 0	 0	 0.07900331	 0.209102	 0	 0.003310039	 0	 0.005755684	 0.04499306	 0.00449233	 0.03395928	 0.08181922	 0	 0	 0.2822457	 0	 0.05515162	 0.06283124	 0	 0	 0	 0.003255873
m7_S23_k1_eps0.1.P_eps.txt	7	5;4;7;6	368	40.62549	 0	 0	 0.07339103	 0.1166666	 0.03917853	 0	 0.01699547	 0.298335	 0	 0.06092035	 0	 0.0124785	 0	 0	 0	 0.009541662	 0	 0.2948538	 0	 0	 0	 0.01161969	 0	 0.01181901	 0.03710342	 0	 0.01709688	 0	 0	 0
m7_S23_k1_eps0.2.P_eps.txt	7	1;3;2;4	408	47.05972	 0.00277041	 0.007493455	 0	 0	 0.2205597	 0.03329256	 0	 0.007442112	 0.02080377	 0.07940062	 0	 0.03325302	 0.04201842	 0.08323842	 0.03798842	 0	 0.007978908	 0.07959005	 0	 0.2013744	 0	 0	 0.05522834	 0	 0	 0	 0	 0	 0.07506856	 0.01249888
m7_S23_k1_eps0.2.P_eps.txt	7	5;7;6	258	33.37692	 0.1034187	 0	 0	 0.06535355	 0.02260261	 0.175934	 0.01791463	 0	 0	 0.005506402	 0	 0.05675821	 0	 0.03547207	 0.1535967	 0	 0	 0.07133413	 0.02846734	 0	 0.005100605	 0.08616231	 0	 0.04293663	 0	 0.1069167	 0.02252541	 0	 0	 0
m7_S23_k1_eps0.3.P_eps.txt	7	1;3;2;5;4;7;6	786	134.6571	 0.01656835	 0.007903529	 0.03245087	 0.1520686	 0.07995022	 0.05273467	 0	 0.06935771	 0	 0	 0	 0.1105866	 0	 0	 0.09353286	 0.005785078	 0.0373929	 0.03005049	 0	 0.02394555	 0	 0.04214335	 0.01901107	 0	 0.1983727	 0.02814537	 0	 0	 0	 0
m7_S23_k2_eps0.1.P_eps.txt	7	1;5;4;6	338	38.09529	 0.04644008	 0.1201681	 0	 0.05943127	 0.1822747	 0.02974127	 0	 0	 0.0223214	 0	 0.001992208	 0.006922917	 0.1050206	 0	 0.005544258	 0.0488125	 0.0124157	 0.04771831	 0	 0.1663578	 0	 0.01925812	 0	 0	 0.01666516	 0	 0.03932045	 0.06959521	 0	 0
m7_S23_k2_eps0.1.P_eps.txt	7	3;2	128	15.41507	 0	 0.01430569	 0	 0	 0	 0.04584426	 0.00705516	 0	 0	 0	 0.1526929	 0.1121761	 0.06858153	 0	 0.01359157	 0.05826653	 0.009933705	 0.02229053	 0	 0.02815018	 0	 0	 0	 0.01161969	 0	 0.09644358	 0.207746	 0.119197	 0	 0.03210568
m7_S23_k2_eps0.1.P_eps.txt	7	7	107	6.496214	 0.03563647	 0.004201555	 0	 0	 0	 0.2163997	 0	 0	 0	 0	 0	 0.04063674	 0.05672954	 0	 0	 0	 0.03014291	 0.101761	 0.04644054	 0.09210222	 0.01056953	 0.1405082	 0.004140678	 0	 0	 0.01602543	 0.0107226	 0.05812688	 0	 0.135856
m7_S23_k2_eps0.2.P_eps.txt	7	1;5;4;6	281	40.03777	 0.01204154	 0.005708022	 0.1613499	 0	 0	 0	 0	 0	 0	 0.2475375	 0.2687948	 0	 0	 0	 0	 0	 0	 0.003153245	 0	 0	 0	 0	 0.06507255	 0	 0	 0.005145653	 0	 0	 0	 0.2311968
m7_S23_k2_eps0.2.P_eps.txt	7	3;2	339	24.78169	 0.08860506	 0	 0.1131345	 0.04101201	 0	 0	 0.0236016	 0.003481964	 0.0784214	 0.04384725	 0	 0	 0	 0.02750611	 0.05012919	 0	 0.001264073	 0	 0.004723714	 0	 0	 0.08930474	 0	 0	 0	 0	 0.009820259	 0.01395873	 0.01058045	 0.4006089
m7_S23_k2_eps0.2.P_eps.txt	7	7	126	11.66667	 0.0333192	 0.02090342	 0.09556787	 0.03000362	 0	 0	 0	 0	 0	 0.0149964	 0	 0.0128754	 0.3427957	 0.0130593	 0	 0	 0	 0	 0	 0.02951773	 0	 0.01795308	 0.1006764	 0	 0.1298483	 0	 0	 0	 0.1536568	 0.004826766
m7_S23_k2_eps0.3.P_eps.txt	7	1;3;2;4	377	60.5251	 0	 0	 0	 0.3793493	 0	 0	 0	 0.1782697	 0.04682987	 0	 0	 0	 0	 0	 0	 0	 0	 0.009443219	 0.2819489	 0.01680201	 0	 0.05037032	 0.00138077	 0	 0	 0	 0	 0	 0.03560599	 0
m7_S23_k2_eps0.3.P_eps.txt	7	5;7	304	30.14372	 0	 0.007962157	 0.0700325	 0	 0.2260195	 0.004246242	 0	 0.09948214	 0	 0	 0.01162007	 0	 0	 0.006920604	 0.09151481	 0	 0	 0	 0.05961924	 0.02015362	 0	 0	 0.1087959	 0.1686058	 0.006555743	 0.03770779	 0.02156267	 0.03556677	 0	 0.02363452
m7_S23_k2_eps0.3.P_eps.txt	7	6	159	14.80878	 0.1087375	 0.003904927	 0	 0	 0.1163058	 0	 0.06332098	 0.03686651	 0	 0.007918436	 0.03792682	 0	 0.1146297	 0	 0	 0.06066279	 0.05615744	 0	 0.02501451	 0	 0.2705356	 0	 0.05613072	 0	 0	 0.02014212	 0	 0	 0.02174618	 0
m7_S30_k0_eps0.1.P_eps.txt	7	1;3;2;5;4;7;6	580	57.90757	 0.003049958	 0	 0	 0	 0	 0.01059923	 0.02520765	 0.1257115	 0	 0.007335655	 0.02891052	 0	 0.05711268	 0.130073	 0.05209287	 0	 0.1034579	 0	 0.02196558	 0.01564921	 0.003220957	 0	 0.009658882	 0.04871665	 0.0513928	 0.06740294	 0.02156391	 0	 0.216878	 0
m7_S30_k0_eps0.2.P_eps.txt	7	1;3;2;5;4;7;6	814	86.43975	 0	 0.003697223	 0.003314845	 0.1239839	 0.0546239	 0.06556697	 0	 0.0810043	 0.005325346	 0	 0	 0.007056329	 0.03102692	 0	 0	 0	 0.006699023	 0	 0.004028588	 0.002910819	 0.2517728	 0.004313595	 0.06213824	 0	 0.00434441	 0	 0.03304488	 0.2058437	 0	 0.04930423
m7_S30_k0_eps0.3.P_eps.txt	7	1;3;2;5;4;7;6	758	106.0392	 0	 0.05927493	 0.007665876	 0	 0	 0	 0.02949637	 0	 0	 0	 0.1335707	 0	 0	 0.5141633	 0	 0.08151633	 0	 0	 0.01199914	 0.003634783	 0	 0	 0.04841959	 0.03125838	 0.03412477	 0	 0	 0.04451265	 0	 0.0003632022
m7_S30_k1_eps0.1.P_eps.txt	7	1;3;2;4;7;6	649	59.01026	 0.01559882	 0.01756074	 0.2350777	 0.02149829	 0.04518485	 0.02114501	 0.03453088	 0.008780492	 0.04339217	 0	 0.0730392	 0	 0	 0.02624087	 0.02892346	 0	 0.06685792	 0	 0	 0.004617027	 0	 0	 0.1484038	 0	 0.01037398	 0	 0	 0.01725034	 0	 0.1815244
m7_S30_k1_eps0.1.P_eps.txt	7	5	87	8.585029	 0.02246171	 0	 0.331246	 0.06835659	 0	 0.08040268	 0	 0.1745939	 0	 0.0113875	 0	 0.05559963	 0.0190295	 0	 0	 0	 0.04144131	 0	 0.08258577	 0	 0	 0	 0	 0	 0.05830528	 0	 0.007202533	 0.04738754	 0	 0
m7_S30_k1_eps0.2.P_eps.txt	7	1;2;5;4;7;6	729	77.2026	 0.01906041	 0.002508561	 0.02279914	 0.03234674	 0.1247472	 0	 0.001036393	 0.009336092	 0	 0.2048371	 0	 0.002511665	 0	 0.01303668	 0.05262461	 0.04078395	 0	 0.4207065	 0	 0	 0	 0.02795662	 0	 0	 0	 0.02570833	 0	 0	 0	 0
m7_S30_k1_eps0.2.P_eps.txt	7	3	102	10.82582	 0	 0	 0	 0	 0.1684665	 0.2924951	 0.2617943	 0	 0	 0	 0	 0.03039286	 0	 0	 0.00842862	 0	 0.006051952	 0	 0.009148748	 0	 0	 0	 0.03224322	 0	 0.04102422	 0	 0	 0.08911238	 0.02889743	 0.03194462
m7_S30_k1_eps0.3.P_eps.txt	7	1;3;2;5;7;6	605	92.07181	 0	 0.00104615	 0.005409729	 0.1774443	 0.06757248	 0	 0	 0	 0	 0	 0.06339044	 0.1313786	 0	 0	 0	 0.1593781	 0	 0.1967789	 0	 0	 0.01775157	 0.01924767	 0.01433733	 0.02039194	 0.05529757	 0.011621	 0	 0	 0.05895417	 0
m7_S30_k1_eps0.3.P_eps.txt	7	4	113	15.53878	 0	 0.08552275	 0	 0	 0	 0.008680107	 0.1631548	 0	 0.2122551	 0.03237947	 0.09135704	 0.01236057	 0	 0	 0	 0.08798088	 0	 0	 0.05264672	 0.007301447	 0.07866616	 0	 0.1493032	 0	 0	 0	 0	 0.01839174	 0	 0
m7_S30_k2_eps0.1.P_eps.txt	7	1;3;2;5;7	515	41.2463	 0	 0.06992443	 0	 0	 0	 0	 0	 0.05099957	 0.1133206	 0.05818909	 0.001537013	 0	 0	 0.0493322	 0	 0.0055484	 0	 0.01755594	 0.005759223	 0	 0	 0.1901761	 0.04755848	 0	 0.007244717	 0.3127877	 0.05235811	 0.01770838	 0	 0
m7_S30_k2_eps0.1.P_eps.txt	7	4	165	8.554798	 0.01650755	 0	 0	 0	 0.01565287	 0	 0.09313684	 0.06899657	 0	 0.04122085	 0.05602245	 0.004716045	 0	 0.02955248	 0.2010788	 0.2128513	 0.01456374	 0.05322412	 0.006784138	 0	 0.01139453	 0	 0	 0.1241799	 0	 0.02123021	 0	 0.008477183	 0.02041046	 0
m7_S30_k2_eps0.1.P_eps.txt	7	6	189	7.900977	 0.01360086	 0.008093601	 0	 0.2898929	 0.03624671	 0	 0.1150993	 0	 0	 0	 0.04722674	 0	 0	 0.1251119	 0	 0	 0	 0	 0.1152347	 0.07670949	 0.08637429	 0.02123384	 0	 0.004838006	 0	 0.003024245	 0	 0	 0.05731348	 0
m7_S30_k2_eps0.2.P_eps.txt	7	1;3;2;5;4;7	763	86.75923	 0	 0.004482166	 0.2055929	 0	 0.08570845	 0	 0	 0	 0.1481885	 0	 0	 0	 0.03610568	 0.009018235	 0.2020394	 0	 0	 0	 0	 0.1318795	 0.03211706	 0	 0	 0.01264841	 0.02583287	 0.06523545	 0	 0	 0	 0.04115142
m7_S30_k2_eps0.2.P_eps.txt	7	6	180	12.8126	 0	 0.01267641	 0	 0	 0	 0.04017178	 0.01077974	 0	 0.004276334	 0	 0.02572521	 0.03605017	 0.2286413	 0.01973519	 0.091406	 0	 0	 0	 0	 0.1454827	 0.01609363	 0.0136451	 0.03530281	 0.0346354	 0.06714865	 0.008073346	 0	 0.1725685	 0.02338136	 0.01420634
m7_S30_k2_eps0.3.P_eps.txt	7	1;3;2;4;6	461	79.14723	 0.02336657	 0.03795216	 0	 0.04157657	 0.06888586	 0.06406664	 0	 0	 0.01184729	 0.002088875	 0.01037701	 0.009096623	 0	 0.01129958	 0	 0.007825638	 0.01639105	 0	 0.1440558	 0.01697227	 0.01937773	 0.01617614	 0.07847428	 0.07753575	 0.1568638	 0.01975353	 0	 0.06205821	 0.1039586	 0
m7_S30_k2_eps0.3.P_eps.txt	7	5	135	18.64955	 0.007464087	 0.01314037	 0	 0.0896656	 0	 0	 0.003838622	 0	 0	 0	 0	 0.3335463	 0.1022675	 0	 0.1304757	 0	 0.04565326	 0.2442981	 0.01504062	 0.01460988	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
m7_S30_k2_eps0.3.P_eps.txt	7	7	194	16.09262	 0.02612772	 0.006191928	 0	 0.03173327	 0.06110056	 0.1681175	 0.02166854	 0	 0.04292894	 0.1428227	 0	 0.03800661	 0	 0.03309983	 0.01968489	 0	 0	 0.024687	 0.02943062	 0	 0.272475	 0.02778457	 0.03030611	 0	 0	 0	 0	 0	 0	 0.02383424
m7_S43_k0_eps0.1.P_eps.txt	7	1;3;2;5;4;7;6	833	73.14461	 0.07965404	 0.003175941	 0	 0.05620093	 0.001141273	 0.2894705	 0.004288919	 0.03065232	 0.02566484	 0.01307694	 0.02726401	 0.007044483	 0.07285998	 0.002635649	 0	 0	 0	 0	 0.2149151	 0.02792415	 0.006417712	 0.02857405	 0.004272765	 0.09913548	 0	 0	 0	 0	 0.005630851	 0
m7_S43_k0_eps0.2.P_eps.txt	7	1;3;2;5;4;7;6	901	74.76429	 0	 0.02614897	 0	 0	 0	 0	 0.03018681	 0	 0.07340379	 0	 0	 0.3421666	 0	 0	 0	 0.07825386	 0.003534319	 0	 0	 0	 0.00774603	 0.1272059	 0.2678264	 0	 0	 0	 0.003847439	 0.0312363	 0	 0.008443548
m7_S43_k0_eps0.3.P_eps.txt	7	1;3;2;5;4;7;6	815	119.394	 0.008482854	 0.04793102	 0.03489883	 0.1891198	 0.02630857	 0	 0	 0.03785692	 0.03599429	 0.02153458	 0	 0.03569611	 0	 0.03469683	 0.04955521	 0.06635915	 0.172324	 0.08832548	 0.004593007	 0.007652355	 0.05865534	 0.03973113	 0	 0.004205615	 0	 0	 0	 0.03607891	 0	 0
m7_S43_k1_eps0.1.P_eps.txt	7	1;3;2;5;4;7	542	44.65835	 0.06672399	 0	 0	 0	 0	 0.005058978	 0.2004523	 0	 0	 0	 0.03847133	 0	 0.1204152	 0.01579407	 0.209903	 0	 0	 0	 0.01151977	 0.05583906	 0	 0.04465984	 0.1340136	 0	 0	 0	 0.03462877	 0	 0.06251996	 0
m7_S43_k1_eps0.1.P_eps.txt	7	6	112	4.763665	 0.3173197	 0	 0	 0	 0	 0.04772719	 0.03395965	 0.05733823	 0	 0.01226539	 0	 0.03614257	 0	 0.02574394	 0.1299327	 0	 0.04818589	 0	 0	 0.01249812	 0	 0.1019273	 0.009164544	 0	 0	 0	 0	 0	 0.01875254	 0.1490423
m7_S43_k1_eps0.2.P_eps.txt	7	1;3;2;5;4;6	507	70.95791	 0.04133412	 0.01333165	 0.07517851	 0.2049897	 0.06050612	 0	 0.02461738	 0.2042173	 0.006921695	 0.04949149	 0	 0.05318981	 0	 0	 0	 0	 0	 0	 0.006093918	 0.05710409	 0.07266537	 0.02996974	 0	 0	 0.0189875	 0.04742906	 0.03397255	 0	 0	 0
m7_S43_k1_eps0.2.P_eps.txt	7	7	166	12.19935	 0.1758685	 0	 0	 0	 0.0570007	 0	 0	 0.06116128	 0.04401094	 0.01739112	 0.003001862	 0	 0	 0	 0.01177754	 0.03821528	 0	 0.2219851	 0.03113685	 0.004682086	 0	 0	 0.1257708	 0.02635759	 0	 0.06635627	 0.1152841	 0	 0	 0
m7_S43_k1_eps0.3.P_eps.txt	7	1;3;2;5;4;6	518	98.17251	 0	 0	 0	 0	 0	 0	 0.02108977	 0	 0.1064743	 0	 0	 0.1733467	 0.0297063	 0.03259527	 0.1138416	 0	 0.1259338	 0.02622993	 0.04385948	 0	 0.05774886	 0.03921772	 0.01913112	 0.002445421	 0	 0	 0.01710655	 0.07941204	 0.1118611	 0
m7_S43_k1_eps0.3.P_eps.txt	7	7	85	11.82838	 0	 0	 0	 0.05207376	 0.1985737	 0.01143511	 0	 0	 0	 0.08323095	 0	 0.08946482	 0	 0.113728	 0.100519	 0	 0	 0.01714323	 0	 0.07129275	 0.1561646	 0.02470885	 0.01141497	 0.0119768	 0	 0	 0.05827355	 0	 0	 0
m7_S43_k2_eps0.1.P_eps.txt	7	1;3;2;5;4	416	43.81398	 0.008641775	 0	 0	 0.02018602	 0.2722548	 0.005581	 0.008179758	 0.01430307	 0.1349133	 0.09984969	 0.01581588	 0.04250903	 0	 0	 0.008222651	 0.06539025	 0.01096681	 0	 0	 0.0371339	 0.01553465	 0	 0	 0.05877718	 0	 0.1234848	 0	 0	 0.05825545	 0
m7_S43_k2_eps0.1.P_eps.txt	7	7	161	10.10394	 0	 0	 0	 0.01089916	 0.05021688	 0	 0	 0	 0	 0	 0.01455072	 0.07465311	 0.04621882	 0	 0.009328907	 0	 0.1698017	 0.01745007	 0.1302946	 0	 0.02099897	 0	 0	 0.2178131	 0	 0.211613	 0	 0.005739985	 0	 0.02042097
m7_S43_k2_eps0.1.P_eps.txt	7	6	81	7.284605	 0.1006509	 0.02155083	 0	 0	 0	 0	 0	 0	 0	 0.07029651	 0.01676885	 0.3254062	 0	 0.01287908	 0	 0	 0.01582471	 0	 0.3107651	 0	 0	 0.01575045	 0	 0	 0.02488002	 0	 0	 0.004328637	 0.08089866	 0
m7_S43_k2_eps0.2.P_eps.txt	7	1;2;7	369	33.98898	 0.1165401	 0	 0	 0	 0	 0.07499896	 0	 0.005125329	 0.1442373	 0.04687117	 0	 0.0128774	 0	 0.02282792	 0	 0	 0.04667474	 0.009772321	 0.04743115	 0.03619639	 0.04301561	 0	 0.01817957	 0	 0.3109094	 0	 0	 0.06434262	 0	 0
m7_S43_k2_eps0.2.P_eps.txt	7	3	143	8.263077	 0.1070658	 0.001987502	 0.205159	 0	 0.06896731	 0	 0.04785444	 0	 0.08870107	 0.01085494	 0.02336296	 0	 0	 0	 0.03212017	 0.05318526	 0.06809819	 0	 0	 0	 0.1447136	 0.04134675	 0	 0	 0.02359176	 0	 0	 0.08299125	 0	 0
m7_S43_k2_eps0.2.P_eps.txt	7	5;4;6	205	35.09527	 0	 0.007099416	 0	 0	 0	 0	 0.005658866	 0	 0.0126502	 0	 0	 0.1246657	 0.01193192	 0.1018772	 0	 0.4462788	 0.0807446	 0.01478263	 0	 0.02433189	 0	 0.04066226	 0	 0	 0	 0.0282842	 0	 0	 0	 0.1010322
m7_S43_k2_eps0.3.P_eps.txt	7	1;3;2;5;4	713	82.58272	 0.0669779	 0.3355756	 0.002963813	 0.117736	 0	 0	 0	 0.02341414	 0	 0	 0.008806534	 0	 0.07187087	 0.04970893	 0.001827024	 0	 0	 0	 0	 0	 0.1885878	 0	 0.03334528	 0	 0.02030124	 0.04134462	 0	 0	 0.02536531	 0.01217502
m7_S43_k2_eps0.3.P_eps.txt	7	7	119	13.18963	 0	 0.009468637	 0.09759896	 0.01201879	 0	 0	 0.004965311	 0.1539732	 0	 0	 0.01726381	 0	 0.1249385	 0.02541943	 0	 0.03704128	 0	 0.03138726	 0	 0.04711583	 0	 0	 0	 0.3731354	 0	 0	 0.06567356	 0	 0	 0
m7_S43_k2_eps0.3.P_eps.txt	7	6	64	11.08819	 0	 0	 0	 0.02674868	 0.1015336	 0	 0.05542312	 0	 0	 0.2287207	 0	 0	 0.03946854	 0	 0	 0	 0.01412781	 0	 0.1538677	 0.2511628	 0.08856495	 0	 0	 0.04038209	 0	 0	 0	 0	 0	 0
m7_S49_k0_eps0.1.P_eps.txt	7	1;3;2;5;4;7;6	931	60.46216	 0.2163067	 0.02032439	 0	 0	 0	 0.01282181	 0.007977027	 0.009092694	 0.03438731	 0.09850848	 0.08908988	 0	 0.05036673	 0	 0.3238503	 0.007821956	 0.01733728	 0	 0.01039865	 0	 0.03765337	 0	 0	 0	 0.01580999	 0.02546584	 0	 0.006892845	 0.01589469	 0
m7_S49_k0_eps0.2.P_eps.txt	7	1;3;2;5;4;7;6	853	78.44308	 0.0639606	 0.006282231	 0.04077841	 0	 0.1600456	 0.004476795	 0.03193905	 0	 0	 0.0417961	 0	 0.06273385	 0	 0.05147762	 0	 0.1149354	 0.04188922	 0.01944455	 0.01103913	 0.04521094	 0.08326606	 0	 0.0218289	 0	 0.006553139	 0.1323397	 0.02042505	 0.01819834	 0	 0.02137929
m7_S49_k0_eps0.3.P_eps.txt	7	1;3;2;5;4;7;6	676	113.4208	 0.04480968	 0.0009392998	 0	 0.3723367	 0	 0.2414683	 0	 0	 0	 0.01880549	 0	 0	 0	 0.004618756	 0	 0	 0	 0.02089468	 0	 0	 0	 0.06455423	 0	 0.02680846	 0	 0	 0.005791034	 0	 0.05090328	 0.1480702
m7_S49_k1_eps0.1.P_eps.txt	7	1;3;2;5;4	371	39.39437	 0	 0.02970796	 0	 0	 0.3747956	 0.1251761	 0.2123102	 0	 0	 0	 0	 0.04497143	 0	 0	 0.004231728	 0.03470619	 0	 0	 0	 0.02648611	 0.0417749	 0.06830371	 0.02588632	 0	 0	 0	 0	 0	 0.01164976	 0
m7_S49_k1_eps0.1.P_eps.txt	7	7;6	281	19.75313	 0	 0.1118427	 0.04398507	 0.1307796	 0.004637301	 0.07884963	 0.09939963	 0	 0	 0.009534685	 0.01749899	 0	 0.1776618	 0.0178512	 0	 0.04425792	 0.01063873	 0.01760605	 0.007395493	 0.03773577	 0.0260143	 0.01523938	 0.001285128	 0.01522744	 0.06999319	 0	 0	 0.02695269	 0	 0.03561334
m7_S49_k1_eps0.2.P_eps.txt	7	1;3;2;5;4;7;6	706	83.76021	 0	 0.08208691	 0	 0.01144866	 0.1821915	 0	 0.009213184	 0.01774821	 0	 0.07759241	 0	 0.1243327	 0	 0.02325599	 0.004930769	 0.02506636	 0	 0.1945541	 0	 0.01901187	 0.02658556	 0	 0	 0	 0	 0.06350474	 0.1334951	 0	 0	 0.004981873
m7_S49_k1_eps0.3.P_eps.txt	7	1;7;6	281	44.35838	 0.01055839	 0.01917812	 0	 0.02682956	 0.01428463	 0.03380748	 0	 0.02835385	 0.2733745	 0	 0.004979205	 0.03552793	 0	 0	 0	 0.03054628	 0.05741751	 0.01374547	 0.01506334	 0	 0.01186117	 0	 0.09353315	 0	 0.03450562	 0.2964337	 0	 0	 0	 0
m7_S49_k1_eps0.3.P_eps.txt	7	3;2;5;4	670	72.06543	 0.1525498	 0	 0.004410813	 0	 0.06596265	 0	 0.005140176	 0.05508144	 0.07846485	 0.1269168	 0.01733894	 0	 0	 0	 0.1005937	 0	 0	 0.009666022	 0.03863771	 0	 0	 0	 0.02203029	 0.03053679	 0.03149323	 0.01825002	 0	 0.07028948	 0.01585685	 0.1567634
m7_S49_k2_eps0.1.P_eps.txt	7	1;7;6	286	28.06689	 0	 0	 0	 0.3528803	 0	 0	 0.1031701	 0	 0	 0.04580127	 0.1234135	 0	 0.03493077	 0.2101171	 0	 0	 0	 0	 0	 0.004095448	 0.004242596	 0.01274106	 0.06508542	 0.02510283	 0	 0	 0	 0	 0	 0.01841956
m7_S49_k2_eps0.1.P_eps.txt	7	3;2;5;4	462	57.46543	 0	 0.3275771	 0	 0.144596	 0	 0	 0	 0.07635705	 0	 0.02054577	 0	 0	 0	 0	 0.06000091	 0.01911998	 0.0119471	 0.01918416	 0.02185204	 0	 0	 0	 0.03468049	 0.03383006	 0	 0.07098046	 0	 0.08439503	 0.0749338	 0
m7_S49_k2_eps0.2.P_eps.txt	7	1;7;6	181	31.50409	 0	 0	 0	 0	 0	 0	 0.02678991	 0.03469156	 0.02116478	 0	 0.01767882	 0	 0.07736885	 0.01061201	 0.05645605	 0.2265468	 0.002461873	 0	 0.02298503	 0	 0	 0.1355522	 0	 0.01187641	 0	 0	 0	 0.3119082	 0	 0.04390738
m7_S49_k2_eps0.2.P_eps.txt	7	3	172	10.86	 0.06399902	 0	 0	 0	 0.07390547	 0.2293278	 0.002398	 0.07350719	 0	 0	 0.01681265	 0	 0.04702382	 0.008634227	 0.04726494	 0.004256536	 0.1522637	 0	 0	 0	 0	 0	 0.04603253	 0.1138668	 0.01647306	 0	 0.04006681	 0.02062286	 0.0435445	 0
m7_S49_k2_eps0.2.P_eps.txt	7	2;5;4	426	35.10742	 0	 0	 0.07362066	 0.008595099	 0	 0.05190541	 0	 0.1734764	 0	 0	 0	 0	 0.1565003	 0.02356646	 0.002085201	 0	 0	 0.006999635	 0.1532654	 0.03131496	 0	 0.004503912	 0.00519026	 0	 0.2609424	 0.003407713	 0	 0	 0.006465446	 0.0381607
m7_S49_k2_eps0.3.P_eps.txt	7	1;3;2;4	325	53.93786	 0.006432745	 0.08648567	 0	 0	 0.1677299	 0.01339948	 0	 0.008703991	 0.06320807	 0	 0.071364	 0.007868965	 0	 0.01239878	 0.02295109	 0	 0	 0.3305526	 0	 0	 0.1613672	 0	 0	 0	 0	 0.02684302	 0	 0.01117027	 0.009524124	 0
m7_S49_k2_eps0.3.P_eps.txt	7	5	160	16.33207	 0	 0	 0.1053667	 0	 0	 0.1118118	 0	 0	 0	 0.03084644	 0.006244389	 0.0247177	 0.3474991	 0	 0	 0	 0.02460716	 0	 0	 0.008035026	 0	 0	 0	 0	 0	 0	 0	 0.01593409	 0.3249376	 0
